Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,types,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Pumpkaboo Large Size,0.20866141732283466,0.32972972972972975,0.2888888888888889,0.1847826086956522,0.16666666666666669,0.23428571428571426,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Pumpkaboo Super Size,0.2283464566929134,0.32972972972972975,0.2888888888888889,0.1847826086956522,0.16666666666666669,0.2057142857142857,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gourgeist Average Size,0.25196850393700787,0.4594594594594595,0.52,0.2608695652173913,0.2619047619047619,0.4514285714285714,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gourgeist Small Size,0.2125984251968504,0.43243243243243246,0.52,0.2608695652173913,0.2619047619047619,0.5371428571428571,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gourgeist Large Size,0.29133858267716534,0.48648648648648657,0.52,0.2608695652173913,0.2619047619047619,0.3657142857142857,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gourgeist Super Size,0.33070866141732286,0.5135135135135136,0.52,0.2608695652173913,0.2619047619047619,0.27999999999999997,6,False,"Ghost,Grass",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Bergmite,0.2125984251968504,0.34594594594594597,0.35555555555555557,0.11956521739130435,0.07142857142857144,0.13142857142857142,6,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Avalugg,0.3700787401574803,0.6054054054054054,0.7955555555555556,0.1847826086956522,0.12380952380952383,0.13142857142857142,6,False,Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Noibat,0.15354330708661418,0.13513513513513514,0.13333333333333333,0.19021739130434784,0.09523809523809525,0.2857142857142857,6,False,"Flying,Dragon",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Noivern,0.33070866141732286,0.35135135135135137,0.33333333333333337,0.47282608695652173,0.28571428571428575,0.6742857142857143,6,False,"Flying,Dragon",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xerneas,0.4921259842519685,0.6810810810810812,0.4,0.6576086956521738,0.3714285714285715,0.5371428571428571,6,True,Fairy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yveltal,0.4921259842519685,0.6810810810810812,0.4,0.6576086956521738,0.3714285714285715,0.5371428571428571,6,True,"Dark,Flying",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zygarde Half Forme,0.42125984251968507,0.5135135135135136,0.5155555555555555,0.3858695652173913,0.3571428571428572,0.5142857142857142,6,True,"Dragon,Ground",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Diancie,0.19291338582677164,0.5135135135135136,0.6444444444444444,0.48913043478260865,0.6190476190476191,0.2571428571428571,6,True,"Rock,Fairy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mega Diancie,0.19291338582677164,0.8378378378378379,0.4666666666666667,0.8152173913043478,0.4285714285714286,0.6,6,True,"Rock,Fairy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hoopa Confined,0.3110236220472441,0.5675675675675675,0.24444444444444444,0.7608695652173912,0.5238095238095238,0.37142857142857144,6,True,"Psychic,Ghost",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Hoopa Unbound,0.3110236220472441,0.8378378378378379,0.24444444444444444,0.8695652173913043,0.5238095238095238,0.42857142857142855,6,True,"Psychic,Dark",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Volcanion,0.3110236220472441,0.5675675675675675,0.5111111111111111,0.6521739130434783,0.33333333333333337,0.37142857142857144,6,True,"Fire,Water",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
